id,name
1226,Demanda medida tarifa de acceso G.2 GENERAL ALTA TENSIÓN >= 14 KV Y < 36 KV
1227,Demanda medida tarifa de acceso G.3 GENERAL ALTA TENSIÓN >= 36 KV Y < 72.5 KV
1228,Demanda medida tarifa de acceso G.4 GENERAL ALTA TENSIÓN >= 72.5 KV Y < 145 KV
1229,Demanda medida tarifa de acceso G.5 GENERAL ALTA TENSIÓN > 145 KV
1230,Demanda medida tarifa de acceso G.6 GENERAL ALTA TENSIÓN CONEXIONES INTERNACIONALES
1231,Demanda medida tarifa de acceso R.0 GENERAL BAJA TENSIÓN RIEGOS AGRÍCOLAS
1232,Demanda medida tarifa de acceso T.1 TRACCIÓN NO SUPERIOR A 36 KV
1233,Demanda medida tarifa de acceso T.2 TRACCIÓN MAYOR DE 36 KV Y NO SUPERIOR A 72.5 KV
1234,Demanda medida tarifa de acceso T.3 TRACCIÓN MAYOR DE 72.5 KV
1235,Nº de Clientes > 450 kW discriminación horaria G0 GENERAL ALTA TENSIÓN
1236,Nº de Clientes > 450 kW discriminación horaria E1 TARIFA DE UN PERIODO
1237,Nº de Clientes > 450 kW discriminación horaria E2 TARIFA DE DOS PERIODOS
1238,Nº de Clientes > 450 kW discriminación horaria E3 TARIFA DE TRES PERIODOS
1239,Nº de Clientes > 450 kW discriminación horaria E4 TARIFA DE TRES PERIODOS CON DISCRIMINACIÓN HORARIA DE TIPO 4
1240,Nº de Clientes > 450 kW nivel de tensión Sin nivel tensión
1241,Nº de Clientes > 450 kW nivel de tensión E0 Baja tensión
1242,Nº de Clientes > 450 kW nivel de tensión E1 >= 1 kV y < 14 kV
1243,Nº de Clientes > 450 kW nivel de tensión E2 >= 14 kV y < 36 kV
1244,Nº de Clientes > 450 kW nivel de tensión E3 >= 36 kV y < 72.5 kV
1245,Nº de Clientes > 450 kW nivel de tensión E4 >= 72.5 kV y < 145 kV
1246,Nº de Clientes > 450 kW nivel de tensión E5 >= 145 kV y < 220 kV
1247,Nº de Clientes > 450 kW nivel de tensión E6 >= 220 kV
1248,Nº de Clientes > 450 kW tarifa de acceso Sin tarifa de acceso
1249,"Nº de Clientes > 450 kW tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 15 KW "
1250,"Nº de Clientes > 450 kW tarifa de acceso 2.1 GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR A 10 KW Y NO SUPERIOR A 15 KW"
1251,"Nº de Clientes > 450 kW tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 10 KW "
1252,Nº de Clientes > 450 kW tarifa de acceso 3.0A GENERAL BAJA TENSIÓN
1253,Nº de Clientes > 450 kW tarifa de acceso 3.1A DE 1 A 36 KV DE TRES PERIODOS
1254,Nº de Clientes > 450 kW tarifa de acceso 4.0 GENERAL BAJA TENSIÓN LARGA UTILIZACIÓN
1255,Nº de Clientes > 450 kW tarifa de acceso 6.1 >= 1 KV Y < 36 KV
1256,Nº de Clientes > 450 kW tarifa de acceso 6.2 >= 36 KV Y < 72.5 KV
1257,Nº de Clientes > 450 kW tarifa de acceso 6.3 >= 72.5 KV Y < 145 KV
1258,Nº de Clientes > 450 kW tarifa de acceso 6.4 >= 145 KV
1259,Nº de Clientes > 450 kW tarifa de acceso 6.5 CONEXIONES INTERNACIONALES
1260,Nº de Clientes > 450 kW tarifa de acceso B.0 GENERAL BAJA TENSIÓN ALUMBRADO PÚBLICO
1261,Nº de Clientes > 450 kW tarifa de acceso D.1 DISTRIBUIDORES NO SUPERIORES 36 KV
1262,Nº de Clientes > 450 kW tarifa de acceso D.2 DISTRIBUIDORES MAYOR DE 36 KV Y NO SUPERIOR A 72.5 KV
1263,Nº de Clientes > 450 kW tarifa de acceso D.3 DISTRIBUIDORES MAYOR DE 72.5 KV Y NO SUPERIOR A 145 KV
1264,Nº de Clientes > 450 kW tarifa de acceso D.4 DISTRIBUIDORES DE MAS DE 145 KV
1265,Nº de Clientes > 450 kW tarifa de acceso G.1 GENERAL ALTA TENSIÓN >= 1 KV Y < 14 KV
1266,Nº de Clientes > 450 kW tarifa de acceso G.2 GENERAL ALTA TENSIÓN >= 14 KV Y < 36 KV
1267,Nº de Clientes > 450 kW tarifa de acceso G.3 GENERAL ALTA TENSIÓN >= 36 KV Y < 72.5 KV
1268,Nº de Clientes > 450 kW tarifa de acceso G.4 GENERAL ALTA TENSIÓN >= 72.5 KV Y < 145 KV
1269,Nº de Clientes > 450 kW tarifa de acceso G.5 GENERAL ALTA TENSIÓN > 145 KV
1270,Nº de Clientes > 450 kW tarifa de acceso G.6 GENERAL ALTA TENSIÓN CONEXIONES INTERNACIONALES
1271,Nº de Clientes > 450 kW tarifa de acceso R.0 GENERAL BAJA TENSIÓN RIEGOS AGRÍCOLAS
1272,Nº de Clientes > 450 kW tarifa de acceso T.1 TRACCIÓN NO SUPERIOR A 36 KV
1273,Nº de Clientes > 450 kW tarifa de acceso T.2 TRACCIÓN MAYOR DE 36 KV Y NO SUPERIOR A 72.5 KV
1274,Nº de Clientes > 450 kW tarifa de acceso T.3 TRACCIÓN MAYOR DE 72.5 KV
1275,Precio medio horario componente servicio interrumpibilidad comercializadores de referencia
1276,Precio medio horario componente servicio interrumpibilidad contratación libre
1277,Precio medio horario componente servicio interrumpibilidad 
1278,Precio medio mensual componente servicio interrumpibilidad contratación libre
1279,Precio medio mensual componente servicio interrumpibilidad comercializadores de referencia
1280,Precio medio mensual componente servicio interrumpibilidad
1281,Precio medio anual componente servicio interrumpibilidad contratación libre
1282,Precio medio anual componente servicio interrumpibilidad comercializadores de referencia
1283,Precio medio anual componente servicio interrumpibilidad
1284,Precio medio horario componente control factor potencia comercializadores de referencia
1285,Precio medio horario componente control factor potencia contratación libre
1286,Precio medio horario componente control factor potencia 
1287,Precio medio mensual componente control factor potencia contratación libre
1288,Precio medio mensual componente control factor potencia comercializador de referencia
1289,Precio medio mensual componente control factor potencia
1290,Precio medio anual componente control factor potencia contratación libre
1291,Precio medio anual componente control factor potencia comercializadores de referencia
1292,Precio medio anual componente control factor potencia
1293,Demanda real
1294,Generación T.Real Solar térmica
1295,Generación T.Real Solar fotovoltaica
1296,Generación T.Real Térmica renovable
1297,Generación T.Real Cogeneración y resto
1298,Energía de ofertas de balance presentadas por Francia para importación
1299,Ofertas presentadas por Francia para exportación
1300,Energía de ofertas de balance presentadas por Portugal para importación
1301,Energía de ofertas de balance presentadas por Portugal para exportación
1302,Precio medio de ofertas de balance presentadas por Francia para importación
1303,Precio medio de ofertas de balance presentadas por Francia para exportación
1304,Precio medio de ofertas de balance presentadas por Portugal para importación
1305,Precio medio de ofertas de balance presentadas por Portugal para exportación
1306,Precio máximo de ofertas de balance presentadas por SEE para importación
1307,Precio máximo de ofertas de balance presentadas por SEE para exportación
1308,Precio máximo de ofertas de balance presentadas por Francia para importación
1309,Precio máximo de ofertas de balance presentadas por Francia para exportación
1310,Precio máximo de ofertas de balance presentadas por Portugal para importación
1311,Precio máximo de ofertas de balance presentadas por Portugal para exportación
1312,Precio máximo de ofertas de balance presentadas por SEE para importación activadas por Francia
1313,Precio máximo de ofertas de balance presentadas por SEE para exportación activadas por Francia
1314,Precio máximo de ofertas de balance presentadas por SEE para importación activadas por Portugal
1315,Precio máximo de ofertas de balance presentadas por SEE para exportación activadas por Portugal
1316,Precio máximo de ofertas de balance presentadas por Francia para importación activadas por el SEE
1317,Precio máximo de ofertas de balance presentadas por Francia para exportación activadas por el SEE
1318,Precio máximo de ofertas de balance presentadas por Portugal para importación activadas por el SEE
1319,Precio máximo de ofertas de balance presentadas por Portugal para exportación activadas por el SEE
1320,Precio mínimo de ofertas de balance presentadas por SEE para importación
1321,Precio mínimo de ofertas de balance presentadas por SEE para exportación
1322,Precio mínimo de ofertas de balance presentadas por Francia para importación
1323,Precio mínimo de ofertas de balance presentadas por Francia para exportación
1324,Precio mínimo de ofertas de balance presentadas por Portugal para importación
1325,Precio mínimo de ofertas de balance presentadas por Portugal para exportación
1326,Precio mínimo de ofertas de balance presentadas por SEE para importación activadas por Francia
1327,Precio mínimo de ofertas de balance presentadas por SEE para exportación activadas por Francia
1328,Precio mínimo de ofertas de balance presentadas por SEE para importación activadas por Portugal
1329,Precio mínimo de ofertas de balance presentadas por SEE para exportación activadas por Portugal
1330,Precio mínimo de ofertas de balance presentadas por Francia para importación activadas por el SEE
1331,Precio mínimo de ofertas de balance presentadas por Francia para exportación activadas por el SEE
1332,Precio mínimo de ofertas de balance presentadas por Portugal para importación activadas por el SEE
1333,Precio mínimo de ofertas de balance presentadas por Portugal para exportación activadas por el SEE
1334,Energía asignada en Mercado SPOT Diario Francia
1335,Demanda del sistema a efectos del cálculo de perfiles
1336,Precio medio de la demanda en los SNP por subsistema
1337,Precio medio de la generación en los SNP por subsistema
1338,Volumen neto de los desvíos generación-demanda
1339,Demanda en Gran Canaria
1340,Demanda en Lanzarote y Fuerteventura
1341,Demanda en Tenerife
1342,Demanda en La Palma
1343,Demanda en La Gomera
1344,Demanda en El Hierro
1345,Demanda en Mallorca - Menorca
1346,Demanda en Ibiza - Formentera
1347,Demanda en Ceuta
1348,Demanda en Melilla
1349,Generación en Gran Canaria
1350,Generación en Lanzarote y Fuerteventura
1351,Generación en Tenerife
1352,Generación en La Palma
1353,Generación en La Gomera
1354,Generación en El Hierro
1355,Generación en Mallorca - Menorca
1356,Generación en Ibiza - Formentera
1357,Generación en Ceuta
1358,Generación en Melilla
1360,Precio medio mensual componente incumplimiento energía de balance contratación libre
1361,Precio medio mensual componente incumplimiento energía de balance comercialización de referencia
1362,Precio medio mensual componente incumplimiento energía de balance 
1363,Precio medio anual componente incumplimiento energía de balance contratación libre
1364,Precio medio anual componente incumplimiento energía de balance comercialización de referencia
1365,Precio medio anual componente incumplimiento energía de balance 
1366,Precio medio horario componente incumplimiento energía de balance contratación libre
1367,Precio medio horario componente incumplimiento energía de balance comercialización de referencia
1368,Precio medio horario componente incumplimiento energía de balance 
1369,Demanda medida tarifa de acceso 6.1A >= 1 KV Y < 30 KV
1370,Demanda medida tarifa de acceso 6.1B >= 30 KV Y < 36 KV
1371,Nº de Clientes > 450 kW tarifa de acceso 6.1A >= 1 KV Y < 30 KV
1372,Nº de Clientes > 450 kW tarifa de acceso 6.1B >= 30 KV Y < 36 KV
1373,Coste de solución de restricciones técnicas diario Fase I subir
1374,Coste de solución de restricciones técnicas diario Fase I bajar
1375,Coste de solución de restricciones técnicas diario Fase II subir
1376,Coste de solución de restricciones técnicas diario Fase II bajar
1378,Balance de desvíos medidos servicios transfronterizos de balance subir
1379,Balance de desvíos medidos servicios transfronterizos de balance bajar
1380,Balance de desvíos medidos cierre de energía subir
1381,Balance de desvíos medidos cierre de energía bajar
1382,Balance de desvíos medidos interrumpibilidad subir
1383,Balance de desvíos medidos interrumpibilidad bajar
1384,Balance de desvíos medidos enlace balear subir
1385,Balance de desvíos medidos enlace balear bajar
1386,Balance de desvíos medidos desvío UP genérica subir
1387,Balance de desvíos medidos desvío UP genérica bajar
1388,Desglose peaje por defecto 2.0.A Coste de comercialización
1389,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Coste de comercialización
1390,Desglose vehículo eléctrico 2.0.DHS Coste de comercialización
1391,Precio de derechos de emisión de despacho de los TNP (PCO2D)
1393,Demanda medida nivel de tensión EA >= 1 kV y < 30 kV
1394,Demanda medida nivel de tensión EB >= 30 kV y < 36 kV
1395,Nº de Clientes > 450 kW nivel de tensión EA >= 1 kV y < 30 kV
1396,Nº de Clientes > 450 kW nivel de tensión EB >= 30 kV y < 36 kV
1397,Solicitud de aplicación del servicio interrumpilidad por criterios económicos
10001,Potencia disponible de generación total horizonte horario
10003,Potencia instalada total de generación convencional
10004,Demanda real suma de generación
10006,Generación libre de CO2
10008,Generación programada P48 Carbón
10009,Generación programada P48 Fuel-Gas
10010,Generación programada P48 Eólica
10011,Generación programada P48 Cogeneración
10012,Generación programada P48 Residuos no renovables
10013,Generación programada P48 otras renovables
10014,Generación programada P48 Saldo Portugal
10015,Generación programada P48 Saldo Francia
10016,Generación programada P48 Saldo Marruecos
10017,Generación programada P48 Saldo Andorra
10018,Capacidad de intercambio disponible en la interconexión con Portugal importación
10019,Capacidad de intercambio disponible en la interconexión con Portugal exportación
10020,Capacidad de intercambio disponible en la interconexión con Marruecos importación
10021,Capacidad de intercambio disponible en la interconexión con Marruecos exportación
10022,Capacidad de intercambio disponible en la interconexión con Andorra importación
10023,Capacidad de intercambio disponible en la interconexión con Andorra exportación
10024,Generación programada + Consumo bombeo + Cable Baleares P48
10025,Ajuste de programas p48
10026,Saldo total interconexiones programa p48
10027,Demanda programada P48 total
10028,Energía horaria final contratación libre cuota
10029,Energía horaria final contratación CUR cuota
10030,Balance de desvíos medidos subir
10031,Balance de desvíos medidos bajar
10032,Balance de desvíos medidos total
10033,Porcentaje de generación libre de CO2
10034,Generación prevista Solar
10035,Generación medida Hidráulica
10036,Generación medida Carbón
10037,Generación medida Eólica
10038,Generación medida Fuel-gas
10039,Generación medida cogeneración
10040,Generación medida Residuos no renovables
10041,Generación medida otras renovables
10042,Total Generación + Total Interconexiones programada p48
10043,Generación medida total
10044,Generación medida Saldo Portugal
10045,Generación medida Saldo Francia
10046,Generación medida Saldo Marruecos
10047,Generación medida Saldo Andorra
10048,Saldo total interconexiones medidas
10049,Total Generación + Total Interconexiones medidas
10050,Energía asignada en Mercado SPOT Intradiario
10051,Energía asignada restricciones técnicas diario Fase I
10052,Volumen absoluto de Energía asignada por restricciones en tiempo real
10053,Energía asignada seguridad intradiario
10054,Volumen absoluto Asignación Gestión de Desvíos
10055,Volumen absoluto de asignación Regulación Terciaria
10056,Volumen absoluto de Energía utilizada de Regulación Secundaria
10057,Energía total mercado de producción
10058,Demanda en consumo diferencia generación - pérdidas
10059,Demanda proveedores del servicio de interrumpibilidad Sectores
10061,Generación programada P48 Anexo II RD 134/2010
10063,Generación programada P48 UGH + no UGH
10064,Generación programada PBF UGH + no UGH
10065,Generación programada PVP UGH + no UGH
10066,Generación programada PHF1 UGH + no UGH
10067,Generación programada PHF2 UGH + no UGH
10068,Generación programada PHF3 UGH + no UGH
10069,Generación programada PHF4 UGH + no UGH
10070,Generación programada PHF5 UGH + no UGH
10071,Generación programada PHF6 UGH + no UGH
10072,Generación programada PHF7 UGH + no UGH
10073,Generación programada PBF Eólica
10074,Generación programada PBF otras renovables
10075,Generación programada PBF Anexo II RD 134/2010
10077,Generación programada PBF Fuel-Gas
10078,Generación programada PVP Fuel-Gas
10079,Generación programada PHF1 Fuel-Gas
10080,Generación programada PHF2 Fuel-Gas
10081,Generación programada PHF3 Fuel-Gas
10082,Generación programada PHF4 Fuel-Gas
10083,Generación programada PHF5 Fuel-Gas
10084,Generación programada PHF6 Fuel-Gas
10085,Generación programada PHF7 Fuel-Gas
10086,Generación programada PBF Cogeneración
10087,Generación programada PVP Cogeneración
10088,Generación programada PHF1 Cogeneración
10089,Generación programada PHF2 Cogeneración
10090,Generación programada PHF3 Cogeneración
10091,Generación programada PHF4 Cogeneración
10092,Generación programada PHF5 Cogeneración
10093,Generación programada PHF6 Cogeneración
10094,Generación programada PHF7 Cogeneración
10095,Generación programada PBF Residuos
10096,Generación programada PVP Residuos
10097,Generación programada PHF1 Residuos
10098,Generación programada PHF2 Residuos
10099,Generación programada PHF3 Residuos
10100,Generación programada PHF4 Residuos
10101,Generación programada PHF5 Residuos
10102,Generación programada PHF6 Residuos
10103,Generación programada PHF7 Residuos
10104,Generación programada PBF Saldo Francia
10105,Generación programada PVP Saldo Francia
10106,Generación programada PHF1 Saldo Francia
10107,Generación programada PHF2 Saldo Francia
10108,Generación programada PHF3 Saldo Francia
10109,Generación programada PHF4 Saldo Francia
10110,Generación programada PHF5 Saldo Francia
10111,Generación programada PHF6 Saldo Francia
10112,Generación programada PHF7 Saldo Francia
10113,Generación programada PBF Saldo Portugal
10114,Generación programada PVP Saldo Portugal
10115,Generación programada PHF1 Saldo Portugal
10116,Generación programada PHF2 Saldo Portugal
10117,Generación programada PHF3 Saldo Portugal
10118,Generación programada PHF4 Saldo Portugal
10119,Generación programada PHF5 Saldo Portugal
10120,Generación programada PHF6 Saldo Portugal
10121,Generación programada PHF7 Saldo Portugal
10122,Generación programada PBF Saldo Marruecos
10123,Generación programada PVP Saldo Marruecos
10124,Generación programada PHF1 Saldo Marruecos
10125,Generación programada PHF2 Saldo Marruecos
10126,Generación programada PHF3 Saldo Marruecos
10127,Generación programada PHF4 Saldo Marruecos
10128,Generación programada PHF5 Saldo Marruecos
10129,Generación programada PHF6 Saldo Marruecos
10130,Generación programada PHF7 Saldo Marruecos
10131,Generación programada PBF Saldo Andorra
10132,Generación programada PVP Saldo Andorra
10133,Generación programada PHF1 Saldo Andorra
10134,Generación programada PHF2 Saldo Andorra
10136,Generación programada PHF3 Saldo Andorra
10137,Generación programada PHF4 Saldo Andorra
10138,Generación programada PHF5 Saldo Andorra
10139,Generación programada PHF6 Saldo Andorra
10140,Generación programada PHF7 Saldo Andorra
10141,Demanda programada PBF total
10142,Demanda programada PVP total
10143,Demanda programada PHF1 total
10144,Demanda programada PHF2 total
10145,Demanda programada PHF3 total
10146,Demanda programada PHF4 total
10147,Demanda programada PHF5 total
10148,Demanda programada PHF6 total
10149,Demanda programada PHF7 total
10150,Generación programada PVP Anexo II RD 134/2010
10151,Generación programada PHF1 Anexo II RD 134/2010
10152,Generación programada PHF2 Anexo II RD 134/2010
10153,Generación programada PHF3 Anexo II RD 134/2010
10154,Generación programada PHF4 Anexo II RD 134/2010
10155,Generación programada PHF5 Anexo II RD 134/2010
10156,Generación programada PHF6 Anexo II RD 134/2010
10157,Generación programada PHF7 Anexo II RD 134/2010
10158,Generación programada PVP Eólica
10159,Generación programada PHF1 Eólica
10160,Generación programada PHF2 Eólica
10161,Generación programada PHF3 Eólica
10162,Generación programada PHF4 Eólica
10163,Generación programada PHF5 Eólica
10164,Generación programada PHF6 Eólica
10165,Generación programada PHF7 Eólica
10167,Generación programada PBF Carbón
10168,Generación programada PVP Carbón
10169,Generación programada PHF1 Carbón
10170,Generación programada PHF2 Carbón
10171,Generación programada PHF3 Carbón
10172,Generación programada PHF4 Carbón
10173,Generación programada PHF5 Carbón
10174,Generación programada PHF6 Carbón
10175,Generación programada PHF7 Carbón
10176,Generación programada PVP otras renovables
10177,Generación programada PHF1 otras renovables
10178,Generación programada PHF2 otras renovables
10179,Generación programada PHF3 otras renovables
10180,Generación programada PHF4 otras renovables
10181,Generación programada PHF5 otras renovables
10182,Generación programada PHF6 otras renovables
10183,Generación programada PHF7 otras renovables
10186,Saldo total interconexiones programa PBF
10187,Saldo total interconexiones programa PVP
10188,Saldo total interconexiones programa PHF1
10189,Saldo total interconexiones programa PHF2
10190,Saldo total interconexiones programa PHF3
10191,Saldo total interconexiones programa PHF4
10192,Saldo total interconexiones programa PHF5
10193,Saldo total interconexiones programa PHF6
10194,Saldo total interconexiones programa PHF7
10195,Generación medida total tipo producción
10196,Ajuste de programas PBF
10197,Ajuste de programas PVP
10198,Ajuste de programas PHF1
10199,Ajuste de programas PHF2
10200,Ajuste de programas PHF3
10201,Ajuste de programas PHF4
10202,Ajuste de programas PHF5
10203,Ajuste de programas PHF6
10204,Ajuste de programas PHF7
10205,Generación medida solar
10206,Generación T.Real Solar
10207,Saldo horario neto de interconexión con Francia telemedidas
10208,Saldo horario neto de interconexión con Portugal telemedidas
10209,Saldo horario neto de interconexión con Marruecos telemedidas
10210,Saldo horario neto de interconexión con Andorra telemedidas
10211,Precio medio horario final suma de componentes
10212,Precio medio horario final comercializadores de referencia suma de componentes
10213,Precio medio anual final contratación libre suma de componentes
10214,Precio medio horario final contratación libre suma de componentes
10215,Precio medio anual final comercialización de referencia suma de componentes
10216,Precio medio mensual final suma de componentes
10217,Precio medio anual final suma de componentes
10218,Precio medio mensual final comercialización de referencia suma de componentes
10219,Precio medio mensual final contratación libre suma de componentes
10220,Generación programada + Consumo bombeo + Cable Baleares PBF
10221,Generación programada + Consumo bombeo + Cable Baleares PHF1
10222,Generación programada + Consumo bombeo + Cable Baleares PHF2
10223,Generación programada + Consumo bombeo + Cable Baleares PHF3
10224,Generación programada + Consumo bombeo + Cable Baleares PHF4
10225,Generación programada + Consumo bombeo + Cable Baleares PHF5
10226,Generación programada + Consumo bombeo + Cable Baleares PHF6
10227,Generación programada + Consumo bombeo + Cable Baleares PHF7
10228,Generación programada + Consumo bombeo + Cable Baleares PVP
10229,Término de facturación de energía activa del PVPC peaje por defecto suma componentes
10230,Término de facturación de energía activa del PVPC eficiencia 2 periodos (DHA) suma componentes
10231,Término de facturación de energía activa del PVPC vehículo eléctrico suma componentes
10232,Potencia disponible de generación total horizonte año movil
10233,Programa bilateral PBF Carbón
10234,Programa bilateral PBF Otras renovables
10235,Programa bilateral PBF Total Ventas
10236,Programa bilateral PBF Total Compras
10241,Capacidad de intercambio disponible en la interconexión con Francia importación
10242,Capacidad de intercambio disponible en la interconexión con Francia exportación
10243,Demanda en Canarias
10244,Demanda en Baleares
10245,Demanda en los SNP
10246,Generación en Canarias
10247,Generación en Baleares
10248,Generación en los SNP
10249,Previsión de la demanda residual
10250,Volumen neto de asignación regulación terciaria
10251,Volumen neto de asignación gestión de desvíos
10252,Volumen neto de energía utilizada de regulación secundaria
10253,Volumen neto de Energía asignada por restricciones en tiempo real
10254,Desglose peaje por defecto 2.0.A Término de energía
10255,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Término de energía
10256,Desglose vehículo eléctrico 2.0.DHS Término de energía
10257,Generación programada P48 total
10258,Generación programada PBF total
10259,Generación programada PVP total
10260,Generación programada PHF1 total
10261,Generación programada PHF2 total
10262,Generación programada PHF3 total
10263,Generación programada PHF4 total
10264,Generación programada PHF5 total
10265,Generación programada PHF6 total
10266,Generación programada PHF7 total
10267,Demanda medida discriminación horaria total
10268,Demanda medida tarifa de acceso total
10269,Demanda medida nivel de tensión total
10270,Energía asignada restricciones técnicas diario Fase II
